zeta psi sigma beta psi_prime sigma_prime beta_prime psi_prime2 beta_prime2 sigma_prime2 leftWidth rightWidth x y z xR yR zR xL yL zL xAbs yAbs zAbs xRAbs yRAbs zRAbs xLAbs yLAbs zLAbs kappa nu tau kappa_prime nu_prime tau_prime
15.664990 -1.524239 0.000000 0.000000 0.000081 0.000000 0.000000 -0.000020 0.000000 0.000000 8.002613 8.002613 0.756696 -15.646749 0.000000 8.750637 -15.274301 0.000000 -7.237245 -16.019196 0.000000 275373.258560 -4991738.576275 0.000000 275381.252500 -4991738.203826 0.000000 275365.264618 -4991738.948721 0.000000 0.000081 0.000000 0.000000 -0.000020 0.000000 0.000000
15.998287 -1.524213 0.000000 0.000000 0.000074 0.000000 0.000000 -0.000019 0.000000 0.000000 8.000572 8.000572 0.772212 -15.979685 0.000000 8.764105 -15.607126 0.000000 -7.219681 -16.352244 0.000000 275373.274076 -4991738.909211 0.000000 275381.265969 -4991738.536652 0.000000 275365.282182 -4991739.281769 0.000000 0.000074 0.000000 0.000000 -0.000019 0.000000 0.000000
16.331585 -1.524189 0.000000 0.000000 0.000068 0.000000 0.000000 -0.000019 0.000000 0.000000 7.998551 7.998551 0.787736 -16.312621 0.000000 8.777601 -15.939967 0.000000 -7.202129 -16.685275 0.000000 275373.289600 -4991739.242147 0.000000 275381.279465 -4991738.869493 0.000000 275365.299734 -4991739.614800 0.000000 0.000068 0.000000 0.000000 -0.000019 0.000000 0.000000
16.664883 -1.524168 0.000000 0.000000 0.000062 0.000000 0.000000 -0.000018 0.000000 0.000000 7.996549 7.996549 0.803268 -16.645557 0.000000 8.791125 -16.272824 0.000000 -7.184589 -17.018289 0.000000 275373.305131 -4991739.575083 0.000000 275381.292989 -4991739.202350 0.000000 275365.317274 -4991739.947816 0.000000 0.000062 0.000000 0.000000 -0.000018 0.000000 0.000000
16.998181 -1.524148 0.000000 0.000000 0.000056 0.000000 0.000000 -0.000017 0.000000 0.000000 7.994567 7.994567 0.818807 -16.978492 0.000000 8.804677 -16.605695 0.000000 -7.167063 -17.351289 0.000000 275373.320670 -4991739.908018 0.000000 275381.306541 -4991739.535220 0.000000 275365.334800 -4991740.280815 0.000000 0.000056 0.000000 0.000000 -0.000017 0.000000 0.000000
17.331479 -1.524130 0.000000 0.000000 0.000051 0.000000 0.000000 -0.000016 0.000000 0.000000 7.992606 7.992606 0.834352 -17.311427 0.000000 8.818257 -16.938579 0.000000 -7.149552 -17.684275 0.000000 275373.336215 -4991740.240953 0.000000 275381.320120 -4991739.868104 0.000000 275365.352311 -4991740.613801 0.000000 0.000051 0.000000 0.000000 -0.000016 0.000000 0.000000
17.664776 -1.524114 0.000000 0.000000 0.000045 0.000000 0.000000 -0.000015 0.000000 0.000000 7.990666 7.990666 0.849903 -17.644362 0.000000 8.831864 -17.271477 0.000000 -7.132058 -18.017247 0.000000 275373.351766 -4991740.573888 0.000000 275381.333727 -4991740.201002 0.000000 275365.369805 -4991740.946773 0.000000 0.000045 0.000000 0.000000 -0.000015 0.000000 0.000000
17.998074 -1.524100 0.000000 0.000000 0.000041 0.000000 0.000000 -0.000014 0.000000 0.000000 7.988748 7.988748 0.865459 -17.977296 0.000000 8.845499 -17.604386 0.000000 -7.114581 -18.350207 0.000000 275373.367322 -4991740.906822 0.000000 275381.347361 -4991740.533911 0.000000 275365.387282 -4991741.279733 0.000000 0.000041 0.000000 0.000000 -0.000014 0.000000 0.000000
18.331372 -1.524087 0.000000 0.000000 0.000036 0.000000 0.000000 -0.000013 0.000000 0.000000 7.986853 7.986853 0.881019 -18.310231 0.000000 8.859160 -17.937307 0.000000 -7.097122 -18.683154 0.000000 275373.382883 -4991741.239757 0.000000 275381.361023 -4991740.866832 0.000000 275365.404741 -4991741.612680 0.000000 0.000036 0.000000 0.000000 -0.000013 0.000000 0.000000
18.664670 -1.524076 0.000000 0.000000 0.000032 0.000000 0.000000 -0.000012 0.000000 0.000000 7.984979 7.984979 0.896583 -18.643165 0.000000 8.872849 -18.270238 0.000000 -7.079683 -19.016091 0.000000 275373.398447 -4991741.572691 0.000000 275381.374712 -4991741.199763 0.000000 275365.422180 -4991741.945616 0.000000 0.000032 0.000000 0.000000 -0.000012 0.000000 0.000000
18.997967 -1.524066 0.000000 0.000000 0.000028 0.000000 0.000000 -0.000012 0.000000 0.000000 7.983129 7.983129 0.912151 -18.976099 0.000000 8.886565 -18.603180 0.000000 -7.062263 -19.349018 0.000000 275373.414015 -4991741.905625 0.000000 275381.388428 -4991741.532705 0.000000 275365.439600 -4991742.278543 0.000000 0.000028 0.000000 0.000000 -0.000012 0.000000 0.000000
19.331265 -1.524057 0.000000 0.000000 0.000024 0.000000 0.000000 -0.000011 0.000000 0.000000 7.981302 7.981302 0.927722 -19.309033 0.000000 8.900308 -18.936130 0.000000 -7.044864 -19.681935 0.000000 275373.429586 -4991742.238559 0.000000 275381.402171 -4991741.865655 0.000000 275365.456999 -4991742.611461 0.000000 0.000024 0.000000 0.000000 -0.000011 0.000000 0.000000
19.664563 -1.524050 0.000000 0.000000 0.000020 0.000000 0.000000 -0.000010 0.000000 0.000000 7.979498 7.979498 0.943296 -19.641966 0.000000 8.914076 -19.269089 0.000000 -7.027485 -20.014844 0.000000 275373.445159 -4991742.571492 0.000000 275381.415940 -4991742.198614 0.000000 275365.474378 -4991742.944370 0.000000 0.000020 0.000000 0.000000 -0.000010 0.000000 0.000000
19.997861 -1.524044 0.000000 0.000000 0.000017 0.000000 0.000000 -0.000010 0.000000 0.000000 7.977717 7.977717 0.958872 -19.974900 0.000000 8.927871 -19.602056 0.000000 -7.010128 -20.347744 0.000000 275373.460734 -4991742.904426 0.000000 275381.429734 -4991742.531581 0.000000 275365.491735 -4991743.277270 0.000000 0.000017 0.000000 0.000000 -0.000010 0.000000 0.000000
20.331158 -1.524038 0.000000 0.000000 0.000014 0.000000 0.000000 -0.000009 0.000000 0.000000 7.975960 7.975960 0.974449 -20.307834 0.000000 8.941692 -19.935030 0.000000 -6.992793 -20.680637 0.000000 275373.476312 -4991743.237359 0.000000 275381.443554 -4991742.864555 0.000000 275365.509071 -4991743.610163 0.000000 0.000014 0.000000 0.000000 -0.000009 0.000000 0.000000
20.664456 -1.524034 0.000000 0.000000 0.000011 0.000000 0.000000 -0.000008 0.000000 0.000000 7.974225 7.974225 0.990029 -20.640767 0.000000 8.955537 -20.268011 0.000000 -6.975480 -21.013523 0.000000 275373.491891 -4991743.570292 0.000000 275381.457400 -4991743.197536 0.000000 275365.526384 -4991743.943048 0.000000 0.000011 0.000000 0.000000 -0.000008 0.000000 0.000000
20.997754 -1.524031 0.000000 0.000000 0.000009 0.000000 0.000000 -0.000007 0.000000 0.000000 7.972515 7.972515 1.005609 -20.973700 0.000000 8.969407 -20.600998 0.000000 -6.958189 -21.346403 0.000000 275373.507472 -4991743.903225 0.000000 275381.471270 -4991743.530523 0.000000 275365.543675 -4991744.275928 0.000000 0.000009 0.000000 0.000000 -0.000007 0.000000 0.000000
21.331052 -1.524028 0.000000 0.000000 0.000006 0.000000 0.000000 -0.000007 0.000000 0.000000 7.970827 7.970827 1.021191 -21.306634 0.000000 8.983302 -20.933990 0.000000 -6.940920 -21.679278 0.000000 275373.523054 -4991744.236159 0.000000 275381.485166 -4991743.863515 0.000000 275365.560943 -4991744.608803 0.000000 0.000006 0.000000 0.000000 -0.000007 0.000000 0.000000
21.664350 -1.524027 0.000000 0.000000 0.000004 0.000000 0.000000 -0.000006 0.000000 0.000000 7.969162 7.969162 1.036773 -21.639567 0.000000 8.997221 -21.266988 0.000000 -6.923674 -22.012147 0.000000 275373.538637 -4991744.569092 0.000000 275381.499084 -4991744.196513 0.000000 275365.578189 -4991744.941673 0.000000 0.000004 0.000000 0.000000 -0.000006 0.000000 0.000000
21.997647 -1.524026 0.000000 0.000000 0.000002 0.000000 0.000000 -0.000006 0.000000 0.000000 7.967520 7.967520 1.052356 -21.972501 0.000000 9.011162 -21.599989 0.000000 -6.906451 -22.345012 0.000000 275373.554220 -4991744.902026 0.000000 275381.513026 -4991744.529514 0.000000 275365.595412 -4991745.274538 0.000000 0.000002 0.000000 0.000000 -0.000006 0.000000 0.000000
22.330945 -1.524025 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000005 0.000000 0.000000 7.965900 7.965900 1.067939 -22.305434 0.000000 9.025127 -21.932995 0.000000 -6.889250 -22.677872 0.000000 275373.569803 -4991745.234959 0.000000 275381.526991 -4991744.862521 0.000000 275365.612613 -4991745.607398 0.000000 0.000000 0.000000 0.000000 -0.000005 0.000000 0.000000
22.664243 -1.524025 -0.000000 -0.000000 -0.000001 -0.000000 -0.000000 -0.000005 -0.000000 -0.000000 7.964302 7.964302 1.083522 -22.638367 -0.000000 9.039114 -22.266005 -0.000000 -6.872070 -23.010729 -0.000000 275373.585385 -4991745.567892 0.000000 275381.540978 -4991745.195531 0.000000 275365.629792 -4991745.940255 0.000000 -0.000001 0.000000 0.000000 -0.000005 0.000000 0.000000
22.997541 -1.524026 -0.000000 -0.000000 -0.000003 -0.000000 -0.000000 -0.000004 -0.000000 -0.000000 7.962725 7.962725 1.099105 -22.971300 -0.000000 9.053123 -22.599018 -0.000000 -6.854913 -23.343583 -0.000000 275373.600968 -4991745.900825 0.000000 275381.554986 -4991745.528544 0.000000 275365.646950 -4991746.273109 0.000000 -0.000003 0.000000 0.000000 -0.000004 0.000000 0.000000
23.330839 -1.524027 -0.000000 -0.000000 -0.000004 -0.000000 -0.000000 -0.000004 -0.000000 -0.000000 7.961170 7.961170 1.114687 -23.304234 -0.000000 9.067152 -22.932033 -0.000000 -6.837778 -23.676434 -0.000000 275373.616550 -4991746.233759 0.000000 275381.569015 -4991745.861559 0.000000 275365.664086 -4991746.605960 0.000000 -0.000004 0.000000 0.000000 -0.000004 0.000000 0.000000
23.664136 -1.524029 -0.000000 -0.000000 -0.000006 -0.000000 -0.000000 -0.000004 -0.000000 -0.000000 7.959636 7.959636 1.130269 -23.637167 -0.000000 9.081202 -23.265052 -0.000000 -6.820663 -24.009283 -0.000000 275373.632132 -4991746.566693 0.000000 275381.583065 -4991746.194577 0.000000 275365.681200 -4991746.938809 0.000000 -0.000006 0.000000 0.000000 -0.000004 0.000000 0.000000
23.997434 -1.524031 -0.000000 -0.000000 -0.000007 -0.000000 -0.000000 -0.000004 -0.000000 -0.000000 7.958121 7.958121 1.145851 -23.970101 -0.000000 9.095271 -23.598073 -0.000000 -6.803570 -24.342129 -0.000000 275373.647714 -4991746.899626 0.000000 275381.597134 -4991746.527598 0.000000 275365.698294 -4991747.271655 0.000000 -0.000007 0.000000 0.000000 -0.000004 0.000000 0.000000
24.330732 -1.524034 -0.000000 -0.000000 -0.000008 -0.000000 -0.000000 -0.000004 -0.000000 -0.000000 7.956627 7.956627 1.161431 -24.303034 -0.000000 9.109360 -23.931096 -0.000000 -6.786497 -24.674972 -0.000000 275373.663294 -4991747.232560 0.000000 275381.611223 -4991746.860621 0.000000 275365.715367 -4991747.604498 0.000000 -0.000008 0.000000 0.000000 -0.000004 0.000000 0.000000
24.664030 -1.524037 -0.000000 -0.000000 -0.000010 -0.000000 -0.000000 -0.000004 -0.000000 -0.000000 7.955151 7.955151 1.177011 -24.635968 -0.000000 9.123467 -24.264123 -0.000000 -6.769445 -25.007812 -0.000000 275373.678874 -4991747.565494 0.000000 275381.625330 -4991747.193648 0.000000 275365.732419 -4991747.937338 0.000000 -0.000010 0.000000 0.000000 -0.000004 0.000000 0.000000
24.997328 -1.524040 -0.000000 -0.000000 -0.000011 -0.000000 -0.000000 -0.000005 -0.000000 -0.000000 7.953694 7.953694 1.192590 -24.968901 -0.000000 9.137591 -24.597153 -0.000000 -6.752412 -25.340649 -0.000000 275373.694453 -4991747.898427 0.000000 275381.639454 -4991747.526678 0.000000 275365.749452 -4991748.270175 0.000000 -0.000011 0.000000 0.000000 -0.000005 0.000000 0.000000
25.330626 -1.524044 -0.000000 -0.000000 -0.000013 -0.000000 -0.000000 -0.000005 -0.000000 -0.000000 7.952254 7.952254 1.208167 -25.301835 -0.000000 9.151732 -24.930186 -0.000000 -6.735398 -25.673484 -0.000000 275373.710030 -4991748.231361 0.000000 275381.653595 -4991747.859712 0.000000 275365.766465 -4991748.603009 0.000000 -0.000013 0.000000 0.000000 -0.000005 0.000000 0.000000
25.663923 -1.524049 -0.000000 -0.000000 -0.000015 -0.000000 -0.000000 -0.000005 -0.000000 -0.000000 7.950832 7.950832 1.223743 -25.634768 -0.000000 9.165889 -25.263223 -0.000000 -6.718403 -26.006314 -0.000000 275373.725606 -4991748.564294 0.000000 275381.667752 -4991748.192749 0.000000 275365.783460 -4991748.935839 0.000000 -0.000015 0.000000 0.000000 -0.000005 0.000000 0.000000
25.997221 -1.524054 -0.000000 -0.000000 -0.000017 -0.000000 -0.000000 -0.000006 -0.000000 -0.000000 7.949427 7.949427 1.239317 -25.967702 -0.000000 9.180061 -25.596263 -0.000000 -6.701427 -26.339141 -0.000000 275373.741181 -4991748.897228 0.000000 275381.681924 -4991748.525790 0.000000 275365.800436 -4991749.268666 0.000000 -0.000017 0.000000 0.000000 -0.000006 0.000000 0.000000
26.330519 -1.524060 -0.000000 -0.000000 -0.000018 -0.000000 -0.000000 -0.000006 -0.000000 -0.000000 7.948037 7.948037 1.254890 -26.300636 -0.000000 9.194248 -25.929308 -0.000000 -6.684469 -26.671963 -0.000000 275373.756754 -4991749.230162 0.000000 275381.696111 -4991748.858835 0.000000 275365.817394 -4991749.601488 0.000000 -0.000018 0.000000 0.000000 -0.000006 0.000000 0.000000
26.663817 -1.524066 -0.000000 -0.000000 -0.000021 -0.000000 -0.000000 -0.000006 -0.000000 -0.000000 7.946663 7.946663 1.270460 -26.633570 -0.000000 9.208448 -26.262358 -0.000000 -6.667528 -27.004782 -0.000000 275373.772324 -4991749.563096 0.000000 275381.710311 -4991749.191884 0.000000 275365.834335 -4991749.934307 0.000000 -0.000021 0.000000 0.000000 -0.000006 0.000000 0.000000
26.997115 -1.524074 -0.000000 -0.000000 -0.000023 -0.000000 -0.000000 -0.000007 -0.000000 -0.000000 7.945304 7.945304 1.286028 -26.966504 -0.000000 9.222661 -26.595413 -0.000000 -6.650605 -27.337595 -0.000000 275373.787892 -4991749.896030 0.000000 275381.724524 -4991749.524939 0.000000 275365.851258 -4991750.267120 0.000000 -0.000023 0.000000 0.000000 -0.000007 0.000000 0.000000
27.330412 -1.524082 -0.000000 -0.000000 -0.000025 -0.000000 -0.000000 -0.000007 -0.000000 -0.000000 7.943958 7.943958 1.301594 -27.299438 -0.000000 9.236886 -26.928473 -0.000000 -6.633698 -27.670403 -0.000000 275373.803457 -4991750.228964 0.000000 275381.738749 -4991749.857999 0.000000 275365.868165 -4991750.599929 0.000000 -0.000025 0.000000 0.000000 -0.000007 0.000000 0.000000
27.663710 -1.524090 -0.000000 -0.000000 -0.000027 -0.000000 -0.000000 -0.000007 -0.000000 -0.000000 7.942627 7.942627 1.317157 -27.632372 -0.000000 9.251122 -27.261539 -0.000000 -6.616809 -28.003206 -0.000000 275373.819019 -4991750.561898 0.000000 275381.752985 -4991750.191065 0.000000 275365.885054 -4991750.932732 0.000000 -0.000027 0.000000 0.000000 -0.000007 0.000000 0.000000
27.997008 -1.524100 -0.000000 -0.000000 -0.000030 -0.000000 -0.000000 -0.000008 -0.000000 -0.000000 7.941309 7.941309 1.332716 -27.965307 -0.000000 9.265369 -27.594611 -0.000000 -6.599936 -28.336003 -0.000000 275373.834579 -4991750.894833 0.000000 275381.767232 -4991750.524136 0.000000 275365.901927 -4991751.265528 0.000000 -0.000030 0.000000 0.000000 -0.000008 0.000000 0.000000
28.330306 -1.524110 -0.000000 -0.000000 -0.000033 -0.000000 -0.000000 -0.000008 -0.000000 -0.000000 7.940004 7.940004 1.348273 -28.298241 -0.000000 9.279626 -27.927689 -0.000000 -6.583080 -28.668794 -0.000000 275373.850136 -4991751.227767 0.000000 275381.781489 -4991750.857214 0.000000 275365.918783 -4991751.598319 0.000000 -0.000033 0.000000 0.000000 -0.000008 0.000000 0.000000
28.663604 -1.524122 -0.000000 -0.000000 -0.000035 -0.000000 -0.000000 -0.000008 -0.000000 -0.000000 7.938712 7.938712 1.363826 -28.631176 -0.000000 9.293892 -28.260774 -0.000000 -6.566241 -29.001579 -0.000000 275373.865689 -4991751.560702 0.000000 275381.795755 -4991751.190299 0.000000 275365.935622 -4991751.931103 0.000000 -0.000035 0.000000 0.000000 -0.000008 0.000000 0.000000
28.996902 -1.524134 -0.000000 -0.000000 -0.000038 -0.000000 -0.000000 -0.000009 -0.000000 -0.000000 7.937432 7.937432 1.379374 -28.964111 -0.000000 9.308166 -28.593866 -0.000000 -6.549418 -29.334357 -0.000000 275373.881237 -4991751.893637 0.000000 275381.810030 -4991751.523391 0.000000 275365.952445 -4991752.263882 0.000000 -0.000038 0.000000 0.000000 -0.000009 0.000000 0.000000
29.330200 -1.524147 -0.000000 -0.000000 -0.000041 -0.000000 -0.000000 -0.000009 -0.000000 -0.000000 7.936164 7.936164 1.394919 -29.297046 -0.000000 9.322449 -28.926965 -0.000000 -6.532611 -29.667128 -0.000000 275373.896782 -4991752.226572 0.000000 275381.824313 -4991751.856491 0.000000 275365.969252 -4991752.596653 0.000000 -0.000041 0.000000 0.000000 -0.000009 0.000000 0.000000
29.663497 -1.524161 -0.000000 -0.000000 -0.000044 -0.000000 -0.000000 -0.000009 -0.000000 -0.000000 7.934907 7.934907 1.410459 -29.629982 -0.000000 9.336740 -29.260072 -0.000000 -6.515821 -29.999892 -0.000000 275373.912322 -4991752.559508 0.000000 275381.838603 -4991752.189598 0.000000 275365.986042 -4991752.929418 0.000000 -0.000044 0.000000 0.000000 -0.000009 0.000000 0.000000
29.996795 -1.524177 -0.000000 -0.000000 -0.000047 -0.000000 -0.000000 -0.000009 -0.000000 -0.000000 7.933662 7.933662 1.425994 -29.962917 -0.000000 9.351037 -29.593186 -0.000000 -6.499048 -30.332648 -0.000000 275373.927857 -4991752.892443 0.000000 275381.852901 -4991752.522712 0.000000 275366.002815 -4991753.262174 0.000000 -0.000047 0.000000 0.000000 -0.000009 0.000000 0.000000
30.330093 -1.524193 -0.000000 -0.000000 -0.000050 -0.000000 -0.000000 -0.000009 -0.000000 -0.000000 7.932429 7.932429 1.441524 -30.295853 -0.000000 9.365341 -29.926309 -0.000000 -6.482292 -30.665397 -0.000000 275373.943387 -4991753.225379 0.000000 275381.867205 -4991752.855834 0.000000 275366.019571 -4991753.594924 0.000000 -0.000050 0.000000 0.000000 -0.000009 0.000000 0.000000
30.663391 -1.524210 -0.000000 -0.000000 -0.000054 -0.000000 -0.000000 -0.000009 -0.000000 -0.000000 7.931207 7.931207 1.457048 -30.628789 -0.000000 9.379650 -30.259439 -0.000000 -6.465553 -30.998139 -0.000000 275373.958911 -4991753.558314 0.000000 275381.881514 -4991753.188965 0.000000 275366.036310 -4991753.927665 0.000000 -0.000054 0.000000 0.000000 -0.000009 0.000000 0.000000
30.996689 -1.524229 -0.000000 -0.000000 -0.000057 -0.000000 -0.000000 -0.000009 -0.000000 -0.000000 7.929995 7.929995 1.472567 -30.961726 -0.000000 9.393965 -30.592577 -0.000000 -6.448832 -31.330874 -0.000000 275373.974430 -4991753.891251 0.000000 275381.895829 -4991753.522102 0.000000 275366.053031 -4991754.260400 0.000000 -0.000057 0.000000 0.000000 -0.000009 0.000000 0.000000
31.329987 -1.524248 -0.000000 -0.000000 -0.000060 -0.000000 -0.000000 -0.000009 -0.000000 -0.000000 7.928795 7.928795 1.488079 -31.294662 -0.000000 9.408285 -30.925723 -0.000000 -6.432128 -31.663601 -0.000000 275373.989942 -4991754.224187 0.000000 275381.910150 -4991753.855248 0.000000 275366.069735 -4991754.593127 0.000000 -0.000060 0.000000 0.000000 -0.000009 0.000000 0.000000
31.663285 -1.524268 -0.000000 -0.000000 -0.000062 -0.000000 -0.000000 -0.000008 -0.000000 -0.000000 7.927605 7.927605 1.503584 -31.627599 -0.000000 9.422610 -31.258877 -0.000000 -6.415441 -31.996322 -0.000000 275374.005447 -4991754.557124 0.000000 275381.924474 -4991754.188402 0.000000 275366.086422 -4991754.925847 0.000000 -0.000062 0.000000 0.000000 -0.000008 0.000000 0.000000
31.996582 -1.524290 -0.000000 -0.000000 -0.000065 -0.000000 -0.000000 -0.000008 -0.000000 -0.000000 7.926426 7.926426 1.519083 -31.960537 -0.000000 9.436939 -31.592037 -0.000000 -6.398773 -32.329036 -0.000000 275374.020946 -4991754.890062 0.000000 275381.938803 -4991754.521562 0.000000 275366.103090 -4991755.258561 0.000000 -0.000065 0.000000 0.000000 -0.000008 0.000000 0.000000
32.329880 -1.524312 -0.000000 -0.000000 -0.000067 -0.000000 -0.000000 -0.000007 -0.000000 -0.000000 7.925258 7.925258 1.534574 -32.293474 -0.000000 9.451271 -31.925204 -0.000000 -6.382123 -32.661745 -0.000000 275374.036438 -4991755.222999 0.000000 275381.953135 -4991754.854729 0.000000 275366.119740 -4991755.591269 0.000000 -0.000067 0.000000 0.000000 -0.000007 0.000000 0.000000
32.663178 -1.524335 -0.000000 -0.000000 -0.000070 -0.000000 -0.000000 -0.000006 -0.000000 -0.000000 7.924101 7.924101 1.550058 -32.626412 -0.000000 9.465607 -32.258377 -0.000000 -6.365491 -32.994448 -0.000000 275374.051922 -4991755.555937 0.000000 275381.967471 -4991755.187902 0.000000 275366.136372 -4991755.923973 0.000000 -0.000070 0.000000 0.000000 -0.000006 0.000000 0.000000
32.996476 -1.524358 -0.000000 -0.000000 -0.000071 -0.000000 -0.000000 -0.000005 -0.000000 -0.000000 7.922954 7.922954 1.565534 -32.959351 -0.000000 9.479947 -32.591554 -0.000000 -6.348878 -33.327147 -0.000000 275374.067398 -4991755.888876 0.000000 275381.981810 -4991755.521079 0.000000 275366.152985 -4991756.256672 0.000000 -0.000071 0.000000 0.000000 -0.000005 0.000000 0.000000
33.329774 -1.524382 -0.000000 -0.000000 -0.000073 -0.000000 -0.000000 -0.000003 -0.000000 -0.000000 7.921818 7.921818 1.581003 -33.292289 -0.000000 9.494289 -32.924735 -0.000000 -6.332284 -33.659843 -0.000000 275374.082867 -4991756.221815 0.000000 275381.996152 -4991755.854260 0.000000 275366.169579 -4991756.589368 0.000000 -0.000073 0.000000 0.000000 -0.000003 0.000000 0.000000
33.663072 -1.524406 -0.000000 -0.000000 -0.000074 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 7.920692 7.920692 1.596463 -33.625229 -0.000000 9.508634 -33.257920 -0.000000 -6.315708 -33.992537 -0.000000 275374.098326 -4991756.554754 0.000000 275382.010497 -4991756.187445 0.000000 275366.186155 -4991756.922062 0.000000 -0.000074 0.000000 0.000000 -0.000002 0.000000 0.000000
33.996370 -1.524431 -0.000000 -0.000000 -0.000074 -0.000000 -0.000000 -0.000001 -0.000000 -0.000000 7.919578 7.919578 1.611915 -33.958168 -0.000000 9.522981 -33.591106 -0.000000 -6.299152 -34.325231 -0.000000 275374.113778 -4991756.887694 0.000000 275382.024844 -4991756.520631 0.000000 275366.202711 -4991757.254756 0.000000 -0.000074 0.000000 0.000000 -0.000001 0.000000 0.000000
34.329668 -1.524456 -0.000000 -0.000000 -0.000074 -0.000000 -0.000000 0.000001 -0.000000 -0.000000 7.918474 7.918474 1.627359 -34.291108 -0.000000 9.537332 -33.924292 -0.000000 -6.282615 -34.657924 -0.000000 275374.129221 -4991757.220634 0.000000 275382.039195 -4991756.853817 0.000000 275366.219248 -4991757.587449 0.000000 -0.000074 0.000000 0.000000 0.000001 0.000000 0.000000
34.662965 -1.524480 -0.000000 -0.000000 -0.000074 -0.000000 -0.000000 0.000002 -0.000000 -0.000000 7.917381 7.917381 1.642794 -34.624048 -0.000000 9.551685 -34.257477 -0.000000 -6.266096 -34.990619 -0.000000 275374.144657 -4991757.553574 0.000000 275382.053548 -4991757.187002 0.000000 275366.235767 -4991757.920145 0.000000 -0.000074 0.000000 0.000000 0.000002 0.000000 0.000000
34.996263 -1.524505 -0.000000 -0.000000 -0.000072 -0.000000 -0.000000 0.000004 -0.000000 -0.000000 7.916299 7.916299 1.658222 -34.956989 -0.000000 9.566041 -34.590660 -0.000000 -6.249597 -35.323317 -0.000000 275374.160085 -4991757.886515 0.000000 275382.067904 -4991757.520185 0.000000 275366.252266 -4991758.252843 0.000000 -0.000072 0.000000 0.000000 0.000004 0.000000 0.000000
35.329561 -1.524528 -0.000000 -0.000000 -0.000071 -0.000000 -0.000000 0.000005 -0.000000 -0.000000 7.915229 7.915229 1.673641 -35.289930 -0.000000 9.580399 -34.923840 -0.000000 -6.233117 -35.656020 -0.000000 275374.175504 -4991758.219456 0.000000 275382.082263 -4991757.853365 0.000000 275366.268746 -4991758.585546 0.000000 -0.000071 0.000000 0.000000 0.000005 0.000000 0.000000
35.662859 -1.524552 -0.000000 -0.000000 -0.000069 -0.000000 -0.000000 0.000007 -0.000000 -0.000000 7.914170 7.914170 1.689053 -35.622871 -0.000000 9.594762 -35.257015 -0.000000 -6.216656 -35.988728 -0.000000 275374.190916 -4991758.552397 0.000000 275382.096626 -4991758.186540 0.000000 275366.285207 -4991758.918254 0.000000 -0.000069 0.000000 0.000000 0.000007 0.000000 0.000000
35.996157 -1.524574 -0.000000 -0.000000 -0.000066 -0.000000 -0.000000 0.000008 -0.000000 -0.000000 7.913122 7.913122 1.704457 -35.955813 -0.000000 9.609128 -35.590183 -0.000000 -6.200214 -36.321443 -0.000000 275374.206320 -4991758.885339 0.000000 275382.110991 -4991758.519709 0.000000 275366.301650 -4991759.250969 0.000000 -0.000066 0.000000 0.000000 0.000008 0.000000 0.000000
36.329455 -1.524596 -0.000000 -0.000000 -0.000064 -0.000000 -0.000000 0.000009 -0.000000 -0.000000 7.912087 7.912087 1.719853 -36.288755 -0.000000 9.623498 -35.923345 -0.000000 -6.183791 -36.654166 -0.000000 275374.221716 -4991759.218281 0.000000 275382.125361 -4991758.852870 0.000000 275366.318073 -4991759.583692 0.000000 -0.000064 0.000000 0.000000 0.000009 0.000000 0.000000
36.662753 -1.524617 -0.000000 -0.000000 -0.000060 -0.000000 -0.000000 0.000010 -0.000000 -0.000000 7.911063 7.911063 1.735243 -36.621697 -0.000000 9.637872 -36.256498 -0.000000 -6.167387 -36.986897 -0.000000 275374.237106 -4991759.551223 0.000000 275382.139735 -4991759.186024 0.000000 275366.334477 -4991759.916423 0.000000 -0.000060 0.000000 0.000000 0.000010 0.000000 0.000000
36.996051 -1.524636 -0.000000 -0.000000 -0.000057 -0.000000 -0.000000 0.000011 -0.000000 -0.000000 7.910052 7.910052 1.750626 -36.954640 -0.000000 9.652252 -36.589641 -0.000000 -6.151001 -37.319639 -0.000000 275374.252489 -4991759.884166 0.000000 275382.154115 -4991759.519167 0.000000 275366.350863 -4991760.249164 0.000000 -0.000057 0.000000 0.000000 0.000011 0.000000 0.000000
37.329349 -1.524655 -0.000000 -0.000000 -0.000053 -0.000000 -0.000000 0.000012 -0.000000 -0.000000 7.909053 7.909053 1.766002 -37.287583 -0.000000 9.666638 -36.922775 -0.000000 -6.134633 -37.652392 -0.000000 275374.267866 -4991760.217109 0.000000 275382.168500 -4991759.852301 0.000000 275366.367230 -4991760.581916 0.000000 -0.000053 0.000000 0.000000 0.000012 0.000000 0.000000
37.662646 -1.524672 -0.000000 -0.000000 -0.000049 -0.000000 -0.000000 0.000012 -0.000000 -0.000000 7.908067 7.908067 1.781373 -37.620527 -0.000000 9.681029 -37.255898 -0.000000 -6.118284 -37.985155 -0.000000 275374.283237 -4991760.550053 0.000000 275382.182893 -4991760.185424 0.000000 275366.383579 -4991760.914680 0.000000 -0.000049 0.000000 0.000000 0.000012 0.000000 0.000000
